42.386665,2.5416667,q
64.7,4.385,q
40.4,3.6583333,q
130.47,7.03,q
114.905,6.689,q
110.33483,6.636471,q
56.089813,3.8966668,q
114.59896,6.626,q
24.2,2.8475,q
46.9,2.7783334,q
42.386665,2.5416667,b
42.386665,4.385,b
42.386665,2.7783334,b
64.7,2.5416667,b
64.7,4.385,b
64.7,2.7783334,b
64.7,3.6583333,b
64.7,6.636471,b
40.4,3.6583333,b
40.4,4.385,b
40.4,7.03,b
131.435,4.385,b
131.435,3.6583333,b
131.435,6.689,b
131.435,7.03,b
130.47,3.6583333,b
130.47,7.03,b
130.47,6.689,b
114.905,6.689,b
114.905,7.03,b
114.905,3.35,b
156.27094,7.03,b
156.27094,6.689,b
156.27094,3.35,b
129.885,3.6583333,b
129.885,4.385,b
129.885,6.636471,b
129.885,6.626,b
129.885,2.8475,b
110.33483,4.385,b
110.33483,6.636471,b
147.68219,6.636471,b
147.68219,3.8966668,b
147.68219,5.959565,b
147.68219,6.626,b
56.089813,3.8966668,b
145.63637,6.636471,b
145.63637,5.959565,b
145.63637,6.626,b
114.59896,5.959565,b
114.59896,6.626,b
114.59896,2.8475,b
124.05,6.626,b
124.05,4.385,b
124.05,6.636471,b
124.05,2.7783334,b
124.05,2.8475,b
24.2,6.626,b
24.2,2.8475,b
24.2,2.7783334,b
46.9,2.7783334,b
46.9,2.8475,b
46.9,2.5416667,b
46.9,4.385,b
/
42.386665,2.5416667,q
64.0,4.385,q
39.7,3.6583333,q
130.47,7.03,q
114.905,6.689,q
114.4,6.69,q
114.9,6.626,q
24.2,2.8475,q
46.9,2.7783334,q
42.386665,2.5416667,b
42.386665,4.385,b
42.386665,2.7783334,b
64.0,2.5416667,b
64.0,4.385,b
64.0,2.7783334,b
64.0,3.6583333,b
64.0,6.69,b
39.7,3.6583333,b
39.7,4.385,b
39.7,7.03,b
131.435,4.385,b
131.435,3.6583333,b
131.435,6.689,b
131.435,7.03,b
130.47,3.6583333,b
130.47,7.03,b
130.47,6.689,b
114.905,6.689,b
114.905,7.03,b
114.905,3.35,b
156.27094,7.03,b
156.27094,6.689,b
156.27094,3.35,b
128.1,3.6583333,b
128.1,4.385,b
128.1,6.69,b
128.1,6.626,b
128.1,2.8475,b
114.4,4.385,b
114.4,6.69,b
114.4,8.672857,b
142.9,6.69,b
142.9,8.672857,b
142.9,8.46,b
142.9,6.626,b
143.55,6.69,b
143.55,8.672857,b
143.55,8.46,b
143.55,6.626,b
114.9,8.46,b
114.9,6.626,b
114.9,2.8475,b
124.4,6.626,b
124.4,4.385,b
124.4,6.69,b
124.4,2.7783334,b
124.4,2.8475,b
24.2,6.626,b
24.2,2.8475,b
24.2,2.7783334,b
46.9,2.7783334,b
46.9,2.8475,b
46.9,2.5416667,b
46.9,4.385,b
/
42.386665,2.5416667,q
64.7,4.385,q
39.1,3.6583333,q
130.92,6.95,q
113.66,6.802,q
54.67,3.74,q
110.33483,6.636471,q
56.089813,3.8966668,q
114.59896,6.626,q
24.2,2.8475,q
46.9,2.7783334,q
42.386665,2.5416667,b
42.386665,4.385,b
42.386665,2.7783334,b
64.7,2.5416667,b
64.7,4.385,b
64.7,2.7783334,b
64.7,3.6583333,b
64.7,6.636471,b
39.1,3.6583333,b
39.1,4.385,b
39.1,6.95,b
134.0,4.385,b
134.0,3.6583333,b
134.0,6.802,b
134.0,6.95,b
130.92,3.6583333,b
130.92,6.95,b
130.92,6.802,b
113.66,6.802,b
113.66,6.95,b
158.07,6.95,b
158.07,6.802,b
158.07,3.74,b
54.67,3.74,b
129.885,3.6583333,b
129.885,4.385,b
129.885,6.636471,b
129.885,6.626,b
129.885,2.8475,b
110.33483,4.385,b
110.33483,6.636471,b
147.68219,6.636471,b
147.68219,3.8966668,b
147.68219,5.959565,b
147.68219,6.626,b
56.089813,3.8966668,b
145.63637,6.636471,b
145.63637,5.959565,b
145.63637,6.626,b
114.59896,5.959565,b
114.59896,6.626,b
114.59896,2.8475,b
124.05,6.626,b
124.05,4.385,b
124.05,6.636471,b
124.05,2.7783334,b
124.05,2.8475,b
24.2,6.626,b
24.2,2.8475,b
24.2,2.7783334,b
46.9,2.7783334,b
46.9,2.8475,b
46.9,2.5416667,b
46.9,4.385,b
/
42.386665,2.5416667,q
64.0,4.385,q
39.733334,3.6583333,q
130.92,6.95,q
113.66,6.802,q
54.67,3.74,q
114.4,6.69,q
114.9,6.626,q
24.2,2.8475,q
46.9,2.7783334,q
42.386665,2.5416667,b
42.386665,4.385,b
42.386665,2.7783334,b
64.0,2.5416667,b
64.0,4.385,b
64.0,2.7783334,b
64.0,3.6583333,b
64.0,6.69,b
39.733334,3.6583333,b
39.733334,4.385,b
39.733334,6.95,b
134.0,4.385,b
134.0,3.6583333,b
134.0,6.802,b
134.0,6.95,b
130.92,3.6583333,b
130.92,6.95,b
130.92,6.802,b
113.66,6.802,b
113.66,6.95,b
158.07,6.95,b
158.07,6.802,b
158.07,3.74,b
54.67,3.74,b
128.1,3.6583333,b
128.1,4.385,b
128.1,6.69,b
128.1,6.626,b
128.1,2.8475,b
114.4,4.385,b
114.4,6.69,b
114.4,8.672857,b
142.9,6.69,b
142.9,8.672857,b
142.9,8.46,b
142.9,6.626,b
143.55,6.69,b
143.55,8.672857,b
143.55,8.46,b
143.55,6.626,b
114.9,8.46,b
114.9,6.626,b
114.9,2.8475,b
124.4,6.626,b
124.4,4.385,b
124.4,6.69,b
124.4,2.7783334,b
124.4,2.8475,b
24.2,6.626,b
24.2,2.8475,b
24.2,2.7783334,b
46.9,2.7783334,b
46.9,2.8475,b
46.9,2.5416667,b
46.9,4.385,b
/
111.0,6.69,q
57.8,4.13,q
41.7,3.005,q
131.3,7.07,q
116.6,6.689,q
40.725,3.075,q
23.4,2.78,q
111.0,6.626,q
147.9,8.46,b
147.9,8.672857,b
147.9,6.69,b
147.9,6.626,b
146.6,8.46,b
146.6,6.626,b
146.6,8.672857,b
146.6,6.69,b
111.0,8.672857,b
111.0,6.69,b
111.0,4.13,b
128.5,6.69,b
128.5,3.005,b
128.5,2.86,b
128.5,4.13,b
128.5,2.78,b
128.5,6.626,b
57.8,6.69,b
57.8,4.13,b
57.8,3.005,b
57.8,3.075,b
57.8,2.86,b
41.7,3.005,b
41.7,2.86,b
41.7,4.13,b
41.7,7.07,b
128.8,4.13,b
128.8,3.005,b
128.8,6.689,b
128.8,7.07,b
131.3,3.005,b
131.3,7.07,b
131.3,6.689,b
116.6,6.689,b
116.6,7.07,b
116.6,3.35,b
156.27094,7.07,b
156.27094,6.689,b
156.27094,3.35,b
40.725,4.13,b
40.725,3.075,b
40.725,2.86,b
40.725,2.78,b
23.4,2.86,b
23.4,2.78,b
23.4,3.075,b
23.4,6.626,b
123.3,6.69,b
123.3,4.13,b
123.3,3.075,b
123.3,2.78,b
123.3,6.626,b
111.0,2.78,b
111.0,6.626,b
111.0,8.46,b
/
56.089813,3.8966668,q
110.33483,6.636471,q
57.8,4.13,q
41.7,3.005,q
131.3,7.07,q
116.6,6.689,q
40.725,3.075,q
23.4,2.78,q
114.59896,6.626,q
145.63637,5.959565,b
145.63637,6.636471,b
145.63637,6.626,b
147.68219,5.959565,b
147.68219,6.626,b
147.68219,3.8966668,b
147.68219,6.636471,b
56.089813,3.8966668,b
110.33483,6.636471,b
110.33483,4.13,b
130.4,6.636471,b
130.4,3.005,b
130.4,2.86,b
130.4,4.13,b
130.4,2.78,b
130.4,6.626,b
57.8,6.636471,b
57.8,4.13,b
57.8,3.005,b
57.8,3.075,b
57.8,2.86,b
41.7,3.005,b
41.7,2.86,b
41.7,4.13,b
41.7,7.07,b
128.8,4.13,b
128.8,3.005,b
128.8,6.689,b
128.8,7.07,b
131.3,3.005,b
131.3,7.07,b
131.3,6.689,b
116.6,6.689,b
116.6,7.07,b
116.6,3.35,b
156.27094,7.07,b
156.27094,6.689,b
156.27094,3.35,b
40.725,4.13,b
40.725,3.075,b
40.725,2.86,b
40.725,2.78,b
23.4,2.86,b
23.4,2.78,b
23.4,3.075,b
23.4,6.626,b
123.3,6.636471,b
123.3,4.13,b
123.3,3.075,b
123.3,2.78,b
123.3,6.626,b
114.59896,2.78,b
114.59896,6.626,b
114.59896,5.959565,b
/
60.3,3.6,q
112.8,7.9,q
56.6,3.8966668,q
115.8,6.83,q
34.6,2.76,q
62.25,2.975,q
43.75,2.55,q
52.96,2.7783334,q
28.3,2.63,q
115.9,6.63,q
150.2,7.6406975,b
150.2,6.63,b
143.95714,7.6406975,b
143.95714,6.63,b
143.95714,3.6,b
60.3,3.6,b
124.278946,7.9,b
124.278946,2.975,b
124.34545,7.9,b
124.34545,6.83,b
124.34545,2.76,b
112.8,7.9,b
148.0,7.9,b
148.0,3.8966668,b
148.0,5.959565,b
148.0,6.83,b
56.6,3.8966668,b
147.4,7.9,b
147.4,5.959565,b
147.4,6.83,b
115.8,5.959565,b
115.8,6.83,b
115.8,2.76,b
129.36363,7.9,b
129.36363,6.83,b
129.36363,2.975,b
129.36363,2.76,b
34.6,6.83,b
34.6,2.76,b
34.6,2.975,b
126.675,2.76,b
126.675,2.975,b
126.675,2.63,b
126.675,6.63,b
62.25,2.975,b
62.25,2.76,b
62.25,2.55,b
62.25,2.7783334,b
43.75,2.975,b
43.75,2.55,b
43.75,2.7783334,b
52.96,2.975,b
52.96,2.55,b
52.96,2.7783334,b
52.96,2.63,b
28.3,2.63,b
28.3,2.7783334,b
28.3,6.63,b
128.8,2.975,b
128.8,2.7783334,b
128.8,2.63,b
128.8,6.63,b
115.9,2.63,b
115.9,6.63,b
115.9,7.6406975,b
/
60.3,3.6,q
112.8,7.9,q
56.6,3.8966668,q
115.8,6.83,q
35.8,2.6,q
54.7,3.58,q
43.2,3.105,q
27.8,2.9,q
115.5,6.63,q
151.4,7.6406975,b
151.4,6.63,b
144.7,7.6406975,b
144.7,6.63,b
144.7,3.6,b
60.3,3.6,b
127.9,7.9,b
127.9,3.58,b
124.6,7.9,b
124.6,6.83,b
124.6,2.6,b
112.8,7.9,b
148.0,7.9,b
148.0,3.8966668,b
148.0,5.959565,b
148.0,6.83,b
56.6,3.8966668,b
147.4,7.9,b
147.4,5.959565,b
147.4,6.83,b
115.8,5.959565,b
115.8,6.83,b
115.8,2.6,b
129.4,7.9,b
129.4,6.83,b
129.4,3.58,b
129.4,2.6,b
35.8,6.83,b
35.8,2.6,b
35.8,2.86,b
35.8,3.58,b
126.8,2.6,b
126.8,2.86,b
126.8,3.58,b
126.8,2.9,b
126.8,6.63,b
54.7,3.58,b
54.7,2.6,b
54.7,3.105,b
54.7,2.86,b
43.2,3.58,b
43.2,3.105,b
43.2,2.86,b
43.2,2.9,b
27.8,2.86,b
27.8,2.9,b
27.8,3.105,b
27.8,6.63,b
129.2,3.58,b
129.2,3.105,b
129.2,2.9,b
129.2,6.63,b
115.5,2.9,b
115.5,6.63,b
115.5,7.6406975,b
/
123.895,7.11,q
131.56923,7.301012,q
126.333954,7.302,q
35.9,2.7675,q
62.9,2.89,q
43.75,2.55,q
53.025,2.7783334,q
29.4,2.96,q
111.1,6.73,q
55.675,3.805,q
62.0,3.7833333,q
155.31,8.72,b
155.31,7.11,b
155.31,7.301012,b
123.895,8.72,b
123.895,7.11,b
123.895,7.301012,b
123.895,7.302,b
131.56923,7.11,b
131.56923,7.301012,b
131.56923,7.302,b
126.333954,7.11,b
126.333954,7.301012,b
126.333954,7.302,b
126.333954,2.7675,b
129.8,7.301012,b
129.8,7.302,b
129.8,2.89,b
129.8,2.7675,b
35.9,7.302,b
35.9,2.7675,b
35.9,2.89,b
121.18642,7.302,b
121.18642,2.7675,b
121.18642,8.72,b
121.18642,7.11,b
125.7,2.89,b
120.1,2.7675,b
120.1,2.89,b
120.1,2.96,b
120.1,6.73,b
62.9,2.89,b
62.9,2.7675,b
62.9,2.55,b
62.9,2.7783334,b
43.75,2.89,b
43.75,2.55,b
43.75,2.7783334,b
53.025,2.89,b
53.025,2.55,b
53.025,2.7783334,b
53.025,2.96,b
29.4,2.96,b
29.4,2.7783334,b
29.4,6.73,b
129.0,2.89,b
129.0,2.7783334,b
129.0,2.96,b
129.0,6.73,b
111.1,2.96,b
111.1,6.73,b
151.25,6.73,b
151.25,3.805,b
55.675,3.805,b
142.0,6.73,b
142.0,3.7833333,b
62.0,3.7833333,b
/
56.294735,3.93,q
110.7,6.71,q
55.910103,3.8408632,q
116.1,6.9502234,q
130.29524,7.01,q
126.333954,7.302,q
35.9,2.7675,q
62.325,3.06,q
43.75,2.55,q
53.025,2.7783334,q
29.125,2.96,q
143.95,8.73,b
143.95,6.71,b
146.52632,8.73,b
146.52632,3.93,b
146.52632,6.71,b
56.294735,3.93,b
110.7,6.71,b
110.7,2.96,b
127.53333,6.71,b
127.53333,3.06,b
127.53333,2.7783334,b
127.53333,2.96,b
125.36,6.71,b
125.36,2.96,b
125.36,2.7675,b
125.36,3.06,b
121.18642,3.06,b
121.18642,8.73,b
121.18642,6.9502234,b
121.18642,7.302,b
121.18642,2.7675,b
156.0,3.8408632,b
156.0,6.9502234,b
156.0,7.01,b
55.910103,3.8408632,b
116.1,6.9502234,b
116.1,7.01,b
116.1,7.302,b
130.29524,6.9502234,b
130.29524,7.01,b
130.29524,7.302,b
126.333954,6.9502234,b
126.333954,7.01,b
126.333954,7.302,b
126.333954,2.7675,b
129.8,7.01,b
129.8,7.302,b
129.8,3.06,b
129.8,2.7675,b
35.9,7.302,b
35.9,2.7675,b
35.9,3.06,b
62.325,3.06,b
62.325,2.7675,b
62.325,2.55,b
62.325,2.7783334,b
43.75,3.06,b
43.75,2.55,b
43.75,2.7783334,b
53.025,3.06,b
53.025,2.55,b
53.025,2.7783334,b
53.025,2.96,b
29.125,2.96,b
29.125,2.7783334,b
29.125,6.71,b
/
116.1,6.9502234,q
130.29524,7.01,q
126.333954,7.302,q
55.910103,3.8408632,q
38.1,2.6,q
53.8,3.58,q
62.0,3.7833333,q
55.675,3.805,q
111.5,6.65,q
29.0,2.9,q
42.5,3.105,q
116.1,6.9502234,b
116.1,7.01,b
116.1,7.302,b
130.29524,6.9502234,b
130.29524,7.01,b
130.29524,7.302,b
126.333954,6.9502234,b
126.333954,7.01,b
126.333954,7.302,b
126.333954,2.6,b
156.0,6.9502234,b
156.0,7.01,b
156.0,3.8408632,b
55.910103,3.8408632,b
121.18642,6.9502234,b
121.18642,7.302,b
121.18642,2.6,b
129.8,7.01,b
129.8,7.302,b
129.8,3.58,b
129.8,2.6,b
38.1,7.302,b
38.1,2.6,b
38.1,2.86,b
38.1,3.58,b
53.8,3.58,b
53.8,2.6,b
53.8,3.105,b
53.8,2.86,b
130.0,2.6,b
130.0,2.86,b
130.0,3.58,b
130.0,6.65,b
130.0,2.9,b
125.7,3.58,b
142.0,3.7833333,b
142.0,6.65,b
62.0,3.7833333,b
151.25,3.805,b
151.25,6.65,b
55.675,3.805,b
111.5,6.65,b
111.5,2.9,b
130.1,6.65,b
130.1,3.58,b
130.1,3.105,b
130.1,2.9,b
