-14.78	-0.64
-14.09	-0.49
-13.02	1.81
-12.97	4.22
-10.07	2.72
-9.68	3.23
-9.19	-0.37
-9.01	-0.7
-8.65	7.72
-8.47	4.86
-8.27	2.32
-7.41	3.14
-7.4	5.62
-7.19	9.39
-7.26	9.61
-6.52	-0.05
-6.54	9.74
-5.48	2.15
-5.45	8.26
-4.2	-0.29
-1.92	-0.45
0.81	-0.31
0.82	-0.24
0.83	-0.17
0.83	-0.08
0.83	0.01
0.82	0.03
0.82	0.07
0.82	0.15
0.82	0.23
0.83	0.45
1.05	-0.41
1.05	-0.33
1.07	-0.25
1.07	-0.17
1.08	-0.11
1.09	0.01
1.08	0.03
1.03	0.05
1.07	0.15
1.05	0.2
1.08	0.29
1.07	0.54
7.54	3.17
8.8	-0.98
9.64	0.49
11.22	0.81
11.48	0.63
11.46	0.82
11.61	1.08
11.76	0.64
11.97	0.81
12.3	-0.7
13.14	1.06
13.39	1.06
13.69	5.53
13.82	0.85
13.91	0.88
14.08	0.84
14.59	0.05
14.77	2.54
14.78	3.67
15.26	0.88
15.49	-1.21
15.62	0.85
15.62	0.93
15.88	0.85
15.8	0.9
15.87	0.93
15.77	1.56
16.05	0.9
16.03	1.56
16.36	-0.82
16.48	0.88
16.73	-1
16.74	0.88
16.65	0.9
16.72	0.92
16.64	1.05
16.9	1.05
17.35	0.95
17.62	0.95
17.93	0.96
18.29	-0.79
18.47	6.91
18.6	0.88
18.74	0.77
18.86	0.88
18.75	1.75
18.78	1.86
19	0.77
18.96	0.95
19.01	1.74
19.03	1.86
19.21	0.95
19.12	0.98
19.35	0.96
19.57	-0.23
19.48	0.8
19.55	0.91
19.48	1.14
19.68	-0.69
19.75	0.8
19.73	1.15
19.87	0.8
19.82	1.34
19.87	1.6
20.08	1.34
20.4	1.13
20.57	1.14
20.51	1.99
20.51	2
20.77	1.99
20.77	2
20.99	2.06
21.05	0.98
21.12	1.04
21.06	1.26
21.31	0.98
21.27	1.24
21.21	1.25
21.31	1.26
21.41	1.21
21.63	1.19
21.67	1.21
21.78	1.28
22.05	1.27
22.27	1.02
22.47	0.82
22.53	1.01
22.45	1.25
22.51	7.93
22.68	-1.25
22.73	0.82
22.66	1.02
22.69	1.12
22.72	1.25
22.69	1.3
22.9	1.02
22.85	1.28
23.24	1.33
23.32	1.17
23.41	1.64
23.34	1.85
23.32	1.89
23.38	2.18
23.59	1.89
23.69	1.18
23.75	1.24
23.75	1.26
23.73	1.28
23.76	1.39
24.04	1.1
24.06	1.16
24.04	1.62
24.31	1.1
24.29	1.62
24.43	1.15
24.61	1.18
24.55	1.96
24.74	1.57
24.81	1.96
24.99	1.36
25.01	1.57
25.44	1.64
25.67	1.12
25.7	1.64
25.97	1.12
26.13	1.11
26.23	1.12
26.21	1.15
