/
34,1.07,-0.17
35,1.08,-0.11
36,1.09,0.01
37,1.08,0.03
38,1.03,0.05
39,1.07,0.15
40,1.05,0.2
41,1.08,0.29
42,1.07,0.54
59,14.59,0.05
240,34.99,-0.34
266,48.56,0.27
826,0.98,0.04
827,0.98,-0.04
828,0.98,0.11
/
173,27.06,0.92
174,27.04,1.02
175,27.1,1.13
176,27.02,1.15
177,27.04,1.97
180,27.21,1.28
241,36.05,1.4
409,98.36,5.91
416,103.08,2.04
417,103.1,2.74
474,120.85,5.31
475,120.85,5.6
494,130.04,5.6
495,130.02,5.9
517,199.94,2.04
518,199.93,2.36
594,130.09,2.74
595,129.96,1.97
729,36.23,1.03
730,36.22,0.98
731,36.18,0.93
732,36.18,1.0
733,36.18,1.22
780,27.17,0.98
781,27.16,1.0
782,27.16,5.31
783,27.15,1.14
/
188,28.29,1.83
189,28.55,1.29
190,28.42,1.52
191,28.53,1.84
192,28.62,0.97
193,28.66,1.27
194,28.68,1.52
195,28.68,1.64
196,28.72,1.88
224,31.67,1.52
225,31.84,1.22
368,75.19,3.81
369,75.33,4.19
628,75.29,0.86
629,75.29,0.9
630,75.28,0.94
631,75.22,1.54
753,31.67,0.88
754,31.66,1.54
/
435,110.3,6.57
436,110.3,7.86
437,110.47,7.88
510,144.78,-1.21
551,146.2,3.82
552,146.2,3.87
553,146.2,0.98
554,146.2,1.29
555,146.01,7.87
567,144.96,3.59
568,144.9,3.63
569,144.9,6.57
570,144.89,3.86
/
347,70.72,5.38
357,73.0,-0.9
358,72.99,5.71
404,94.99,-1.05
405,94.99,5.37
406,94.99,9.04
407,95.17,-0.91
519,187.88,9.05
649,73.14,1.34
666,70.77,1.22
/
359,73.38,3.28
360,73.48,3.27
361,73.53,3.73
642,73.38,1.19
643,73.37,1.11
644,73.36,1.15
645,73.35,1.23
646,73.34,1.55
647,73.34,3.81
648,73.34,1.25
/
482,125.56,7.7
483,125.81,5.88
484,125.84,7.7
488,128.61,5.04
489,128.55,7.67
490,128.74,5.88
491,128.82,7.66
602,125.81,1.86
603,125.79,1.89
/
186,27.8,0.99
197,28.88,0.97
198,28.88,1.29
770,28.89,0.86
771,28.87,2.37
772,28.86,1.03
773,28.77,1.29
776,27.81,2.36
777,27.81,0.93
/
438,110.98,6.68
439,111.05,6.75
440,110.97,6.83
441,111.24,6.68
442,111.15,8.01
443,111.41,8.0
444,111.33,8.02
460,115.9,6.76
574,143.86,6.83
/
72,16.36,-0.82
73,16.48,0.88
226,32.36,-0.83
291,56.97,-1.08
677,56.81,0.64
748,32.55,0.85
749,32.27,1.16
817,16.2,-1.09
/
128,22.47,0.82
129,22.53,1.01
131,22.51,7.93
134,22.66,1.02
509,141.28,7.94
799,22.65,0.82
800,22.65,0.84
801,22.6,1.05
/
8,-8.65,7.72
9,-8.47,4.86
83,18.29,-0.79
84,18.47,6.91
379,79.72,-0.79
463,116.59,6.91
464,116.64,7.71
/
45,9.64,0.49
270,50.47,0.5
271,50.52,3.5
366,74.56,3.49
634,74.57,1.28
635,74.44,1.14
636,74.44,1.23
/
108,20.4,1.13
109,20.57,1.14
110,20.51,1.99
111,20.51,2.0
112,20.77,1.99
113,20.77,2.0
805,20.32,0.91
/
233,33.62,1.55
234,33.62,1.72
236,33.7,2.26
237,33.81,2.32
738,33.61,1.53
739,33.6,1.14
740,33.6,1.25
/
272,51.21,1.83
516,200.17,2.01
689,51.22,2.01
690,51.22,0.98
691,51.21,1.03
692,51.21,1.96
693,51.02,6.85
/
300,59.15,4.25
317,61.96,3.64
319,61.96,3.76
320,62.09,3.68
321,62.09,3.8
322,62.1,4.25
532,153.51,3.77
/
353,72.1,0.23
652,72.28,1.29
653,72.28,1.17
654,72.26,0.9
655,72.26,0.92
656,72.25,1.14
657,72.07,1.05
/
354,72.31,4.33
355,72.46,-1.13
365,74.22,4.33
637,74.38,4.27
638,74.23,1.19
639,74.23,1.11
/
273,52.25,7.1
329,66.51,2.44
330,66.6,3.98
334,68.43,3.99
335,68.44,7.11
673,66.53,1.29
/
268,49.96,-0.43
269,49.97,3.38
356,72.65,3.38
650,72.72,1.24
651,72.53,1.12
694,50.15,0.97
/
295,57.71,9.78
296,57.88,3.11
332,67.92,3.1
333,67.91,6.39
410,98.7,6.39
411,98.86,-0.45
/
391,85.32,6.62
393,85.48,10.34
431,109.72,4.71
432,109.99,4.72
433,109.93,6.62
434,110.12,6.55
/
178,27.31,1.02
179,27.29,1.15
181,27.3,1.97
182,27.38,1.16
183,27.47,1.27
779,27.36,1.11
/
256,43.29,2.58
257,43.44,0.43
447,112.06,0.42
448,112.07,1.95
449,112.22,6.65
/
422,105.53,6.29
423,105.55,6.97
498,132.82,8.88
499,132.98,8.38
592,132.87,6.29
/
11,-7.41,3.14
12,-7.4,5.62
14,-7.26,9.61
392,85.55,9.62
401,92.92,5.61
/
227,32.73,1.95
744,32.75,0.8
745,32.75,0.95
746,32.64,1.19
747,32.59,0.9
/
260,46.94,2.0
261,46.98,2.34
262,47.09,2.33
701,47.07,1.03
702,47.05,0.98
/
362,73.66,-0.91
363,73.69,3.25
364,73.71,3.58
640,73.79,1.22
641,73.58,1.05
/
556,146.0,8.02
557,145.99,6.77
558,145.96,3.86
559,145.87,3.83
560,145.86,3.88
/
575,143.06,3.56
576,143.06,1.04
577,143.04,1.02
578,142.98,3.66
579,142.97,6.75
/
679,55.52,1.89
680,55.52,0.93
681,55.52,2.04
682,55.51,1.0
683,55.45,1.86
/
246,39.92,6.67
297,58.08,-0.93
298,58.23,6.66
713,39.73,0.64
/
402,93.59,8.18
403,93.75,5.58
472,120.13,5.57
512,156.05,8.18
/
418,103.59,4.74
419,103.59,4.89
420,103.85,4.74
421,103.85,4.89
/
457,115.07,-0.73
458,115.22,6.72
459,115.57,6.71
515,202.5,-0.72
/
399,89.55,5.09
476,121.11,5.6
477,121.25,5.08
613,89.69,0.97
/
469,119.13,4.03
470,119.09,6.8
544,149.63,6.81
545,149.61,3.88
/
242,36.37,1.52
376,76.72,6.31
625,76.57,1.27
728,36.4,6.3
/
169,26.23,1.12
170,26.21,1.15
171,26.4,1.21
786,26.31,1.15
/
221,31.1,1.07
222,31.11,1.17
755,31.24,1.38
756,31.24,1.07
/
336,68.94,2.71
337,68.94,3.11
338,68.91,3.66
671,68.84,1.18
/
377,77.41,4.4
622,77.35,1.21
623,77.23,7.11
624,77.23,7.37
/
582,142.43,6.61
583,142.41,3.57
584,142.35,3.67
585,142.35,6.68
/
6,-9.19,-0.37
7,-9.01,-0.7
52,12.3,-0.7
/
17,-5.48,2.15
18,-5.45,8.26
465,117.34,2.14
/
80,17.35,0.95
813,17.52,0.95
814,17.52,0.91
/
165,25.67,1.12
166,25.7,1.64
787,25.76,1.18
/
184,27.54,0.99
185,27.64,1.16
778,27.59,1.13
/
248,40.49,2.72
249,40.64,0.65
427,107.66,0.65
/
263,47.36,2.33
699,47.33,0.93
700,47.32,1.0
/
264,47.67,0.75
265,47.67,1.56
698,47.76,1.15
/
267,49.63,2.37
695,49.69,1.02
696,49.65,0.98
/
301,59.46,1.37
675,59.57,1.07
676,59.55,1.38
/
339,69.16,3.66
340,69.32,3.12
670,69.26,1.2
/
341,69.78,3.54
667,69.95,1.16
668,69.65,1.19
/
367,74.93,3.81
632,75.09,0.88
633,75.08,1.25
/
370,75.41,3.19
371,75.68,3.19
627,75.73,0.89
/
445,111.55,6.44
446,111.59,8.01
451,112.93,6.45
/
480,124.86,5.8
481,125.13,5.8
604,125.13,1.96
/
496,130.51,7.05
497,130.78,7.05
